Datetime,MW
7/24/15 11:00,3781
7/24/15 10:00,3548
7/24/15 9:00,3268
7/24/15 8:00,3041
7/24/15 7:00,2868
7/24/15 6:00,2700
7/24/15 5:00,2593
7/24/15 4:00,2610
7/24/15 3:00,2688
7/24/15 2:00,2844
7/24/15 1:00,3057
7/24/15 0:00,3325
7/23/15 23:00,3663
7/23/15 22:00,3909
7/23/15 21:00,3983
7/23/15 20:00,4168
7/23/15 19:00,4299
7/23/15 18:00,4358
7/23/15 17:00,4321
7/23/15 16:00,4245
7/23/15 15:00,4151
7/23/15 14:00,4009
7/23/15 13:00,3879
7/23/15 12:00,3744
7/23/15 11:00,3586
7/23/15 10:00,3380
7/23/15 9:00,3161
7/23/15 8:00,2990
7/23/15 7:00,2810
7/23/15 6:00,2624
7/23/15 5:00,2517
7/23/15 4:00,2532
7/23/15 3:00,2607
7/23/15 2:00,2738
7/23/15 1:00,2944
7/23/15 0:00,3226
7/22/15 23:00,3555
7/22/15 22:00,3791
7/22/15 21:00,3891
7/22/15 20:00,4078
7/22/15 19:00,4194
7/22/15 18:00,4241
7/22/15 17:00,4212
7/22/15 16:00,4131
7/22/15 15:00,4027
7/22/15 14:00,3928
7/22/15 13:00,3793
7/22/15 12:00,3682
7/22/15 11:00,3558
7/22/15 10:00,3393
7/22/15 9:00,3200
7/22/15 8:00,2991
7/22/15 7:00,2825
7/22/15 6:00,2675
7/22/15 5:00,2590
7/22/15 4:00,2622
7/22/15 3:00,2724
7/22/15 2:00,2908
7/22/15 1:00,3114
7/22/15 0:00,3424
7/21/15 23:00,3798
7/21/15 22:00,4093
7/21/15 21:00,4221
7/21/15 20:00,4421
7/21/15 19:00,4598
7/21/15 18:00,4706
7/21/15 17:00,4736
7/21/15 16:00,4673
7/21/15 15:00,4622
7/21/15 14:00,4577
7/21/15 13:00,4443
7/21/15 12:00,4272
7/21/15 11:00,4085
7/21/15 10:00,3832
7/21/15 9:00,3612
7/21/15 8:00,3454
7/21/15 7:00,3325
7/21/15 6:00,3133
7/21/15 5:00,2994
7/21/15 4:00,3008
7/21/15 3:00,3076
7/21/15 2:00,3231
7/21/15 1:00,3468
7/21/15 0:00,3774
7/20/15 23:00,4132
7/20/15 22:00,4486
7/20/15 21:00,4576
7/20/15 20:00,4686
7/20/15 19:00,4824
7/20/15 18:00,4784
7/20/15 17:00,4796
7/20/15 16:00,4868
7/20/15 15:00,4839
7/20/15 14:00,4755
7/20/15 13:00,4574
7/20/15 12:00,4352
7/20/15 11:00,4148
7/20/15 10:00,3941
7/20/15 9:00,3680
7/20/15 8:00,3424
7/20/15 7:00,3207
7/20/15 6:00,2979
7/20/15 5:00,2822
7/20/15 4:00,2806
7/20/15 3:00,2882
7/20/15 2:00,3008
7/20/15 1:00,3187
7/20/15 0:00,3451
7/19/15 23:00,3724
7/19/15 22:00,3928
7/19/15 21:00,4008
7/19/15 20:00,4167
7/19/15 19:00,4354
7/19/15 18:00,4482
7/19/15 17:00,4353
7/19/15 16:00,4268
7/19/15 15:00,4181
7/19/15 14:00,4271
7/19/15 13:00,4278
7/19/15 12:00,4037
7/19/15 11:00,3726
7/19/15 10:00,3419
7/19/15 9:00,3147
7/19/15 8:00,2873
7/19/15 7:00,2743
7/19/15 6:00,2776
7/19/15 5:00,2784
7/19/15 4:00,2863
7/19/15 3:00,2990
7/19/15 2:00,3133
7/19/15 1:00,3353
7/19/15 0:00,3692
7/18/15 23:00,4012
7/18/15 22:00,4322
7/18/15 21:00,4463
7/18/15 20:00,4623
7/18/15 19:00,4713
7/18/15 18:00,4835
7/18/15 17:00,4823
7/18/15 16:00,4737
7/18/15 15:00,4637
7/18/15 14:00,4512
7/18/15 13:00,4286
7/18/15 12:00,4055
7/18/15 11:00,3738
7/18/15 10:00,3418
7/18/15 9:00,3083
7/18/15 8:00,2833
7/18/15 7:00,2732
7/18/15 6:00,2705
7/18/15 5:00,2688
7/18/15 4:00,2756
7/18/15 3:00,2889
7/18/15 2:00,3039
7/18/15 1:00,3225
7/18/15 0:00,3490
7/17/15 23:00,3793
7/17/15 22:00,4118
7/17/15 21:00,4343
7/17/15 20:00,4507
7/17/15 19:00,4644
7/17/15 18:00,4815
7/17/15 17:00,4944
7/17/15 16:00,4874
7/17/15 15:00,4802
7/17/15 14:00,4687
7/17/15 13:00,4469
7/17/15 12:00,4208
7/17/15 11:00,3957
7/17/15 10:00,3671
7/17/15 9:00,3427
7/17/15 8:00,3205
7/17/15 7:00,3000
7/17/15 6:00,2814
7/17/15 5:00,2705
7/17/15 4:00,2726
7/17/15 3:00,2806
7/17/15 2:00,2944
7/17/15 1:00,3128
7/17/15 0:00,3410
7/16/15 23:00,3748
7/16/15 22:00,3966
7/16/15 21:00,4000
7/16/15 20:00,4126
7/16/15 19:00,4246
7/16/15 18:00,4250
7/16/15 17:00,4216
7/16/15 16:00,4206
7/16/15 15:00,4096
7/16/15 14:00,3952
7/16/15 13:00,3807
7/16/15 12:00,3640
7/16/15 11:00,3486
7/16/15 10:00,3252
7/16/15 9:00,3084
7/16/15 8:00,2898
7/16/15 7:00,2737
7/16/15 6:00,2578
7/16/15 5:00,2490
7/16/15 4:00,2512
7/16/15 3:00,2577
7/16/15 2:00,2737
7/16/15 1:00,2941
7/16/15 0:00,3234
7/15/15 23:00,3561
7/15/15 22:00,3835
7/15/15 21:00,3902
7/15/15 20:00,4091
7/15/15 19:00,4228
7/15/15 18:00,4310
7/15/15 17:00,4281
7/15/15 16:00,4222
7/15/15 15:00,4098
7/15/15 14:00,3966
7/15/15 13:00,3846
7/15/15 12:00,3706
7/15/15 11:00,3587
7/15/15 10:00,3412
7/15/15 9:00,3227
7/15/15 8:00,3085
7/15/15 7:00,2911
7/15/15 6:00,2731
7/15/15 5:00,2618
7/15/15 4:00,2631
7/15/15 3:00,2703
7/15/15 2:00,2854
7/15/15 1:00,3062
7/15/15 0:00,3329
7/14/15 23:00,3631
7/14/15 22:00,3875
7/14/15 21:00,3998
7/14/15 20:00,4156
7/14/15 19:00,4218
7/14/15 18:00,4327
7/14/15 17:00,4335
7/14/15 16:00,4595
7/14/15 15:00,4699
7/14/15 14:00,4595
7/14/15 13:00,4417
7/14/15 12:00,4192
7/14/15 11:00,3984
7/14/15 10:00,3668
7/14/15 9:00,3406
7/14/15 8:00,3145
7/14/15 7:00,2915
7/14/15 6:00,2721
7/14/15 5:00,2616
7/14/15 4:00,2597
7/14/15 3:00,2647
7/14/15 2:00,2762
7/14/15 1:00,2936
7/14/15 0:00,3140
7/13/15 23:00,3368
7/13/15 22:00,3535
7/13/15 21:00,3542
7/13/15 20:00,3638
7/13/15 19:00,3623
7/13/15 18:00,3556
7/13/15 17:00,3407
7/13/15 16:00,3343
7/13/15 15:00,3442
7/13/15 14:00,3827
7/13/15 13:00,4071
7/13/15 12:00,3838
7/13/15 11:00,3625
7/13/15 10:00,3399
7/13/15 9:00,3239
7/13/15 8:00,3069
7/13/15 7:00,2891
7/13/15 6:00,2699
7/13/15 5:00,2577
7/13/15 4:00,2572
7/13/15 3:00,2663
7/13/15 2:00,2808
7/13/15 1:00,3010
7/13/15 0:00,3271
7/12/15 23:00,3597
7/12/15 22:00,3799
7/12/15 21:00,3841
7/12/15 20:00,3940
7/12/15 19:00,4007
7/12/15 18:00,4003
7/12/15 17:00,3880
7/12/15 16:00,3716
7/12/15 15:00,3543
7/12/15 14:00,3381
7/12/15 13:00,3292
7/12/15 12:00,3153
7/12/15 11:00,3012
7/12/15 10:00,2830
7/12/15 9:00,2619
7/12/15 8:00,2490
7/12/15 7:00,2453
7/12/15 6:00,2428
7/12/15 5:00,2421
7/12/15 4:00,2456
7/12/15 3:00,2532
7/12/15 2:00,2656
7/12/15 1:00,2835
7/12/15 0:00,3043
7/11/15 23:00,3259
7/11/15 22:00,3402
7/11/15 21:00,3452
7/11/15 20:00,3591
7/11/15 19:00,3708
7/11/15 18:00,3802
7/11/15 17:00,3728
7/11/15 16:00,3647
7/11/15 15:00,3559
7/11/15 14:00,3465
7/11/15 13:00,3348
7/11/15 12:00,3220
7/11/15 11:00,3052
7/11/15 10:00,2849
7/11/15 9:00,2656
7/11/15 8:00,2468
7/11/15 7:00,2368
7/11/15 6:00,2344
7/11/15 5:00,2326
7/11/15 4:00,2343
7/11/15 3:00,2405
7/11/15 2:00,2505
7/11/15 1:00,2667
7/11/15 0:00,2847
7/10/15 23:00,3065
7/10/15 22:00,3168
7/10/15 21:00,3160
7/10/15 20:00,3163
7/10/15 19:00,3245
7/10/15 18:00,3353
7/10/15 17:00,3449
7/10/15 16:00,3553
7/10/15 15:00,3601
7/10/15 14:00,3612
7/10/15 13:00,3642
7/10/15 12:00,3611
7/10/15 11:00,3500
7/10/15 10:00,3364
7/10/15 9:00,3207
7/10/15 8:00,3065
7/10/15 7:00,2899
7/10/15 6:00,2704
7/10/15 5:00,2586
7/10/15 4:00,2577
7/10/15 3:00,2642
7/10/15 2:00,2761
7/10/15 1:00,2927
7/10/15 0:00,3196
7/9/15 23:00,3488
7/9/15 22:00,3731
7/9/15 21:00,3785
7/9/15 20:00,3878
7/9/15 19:00,3993
7/9/15 18:00,4129
7/9/15 17:00,4137
7/9/15 16:00,4075
7/9/15 15:00,4038
7/9/15 14:00,3905
7/9/15 13:00,3767
7/9/15 12:00,3644
7/9/15 11:00,3552
7/9/15 10:00,3496
7/9/15 9:00,3365
7/9/15 8:00,3201
7/9/15 7:00,3045
7/9/15 6:00,2824
7/9/15 5:00,2656
7/9/15 4:00,2613
7/9/15 3:00,2641
7/9/15 2:00,2707
7/9/15 1:00,2858
7/9/15 0:00,3054
7/8/15 23:00,3298
7/8/15 22:00,3440
7/8/15 21:00,3395
7/8/15 20:00,3405
7/8/15 19:00,3433
7/8/15 18:00,3495
7/8/15 17:00,3506
7/8/15 16:00,3485
7/8/15 15:00,3500
7/8/15 14:00,3497
7/8/15 13:00,3441
7/8/15 12:00,3433
7/8/15 11:00,3390
7/8/15 10:00,3270
7/8/15 9:00,3191
7/8/15 8:00,3088
7/8/15 7:00,2928
7/8/15 6:00,2713
7/8/15 5:00,2592
7/8/15 4:00,2577
7/8/15 3:00,2656
7/8/15 2:00,2742
7/8/15 1:00,2910
7/8/15 0:00,3175
7/7/15 23:00,3479
7/7/15 22:00,3687
7/7/15 21:00,3721
7/7/15 20:00,3771
7/7/15 19:00,3937
7/7/15 18:00,4045
7/7/15 17:00,4072
7/7/15 16:00,4108
7/7/15 15:00,4187
7/7/15 14:00,4212
7/7/15 13:00,4112
7/7/15 12:00,3995
7/7/15 11:00,3874
7/7/15 10:00,3756
7/7/15 9:00,3617
7/7/15 8:00,3421
7/7/15 7:00,3243
7/7/15 6:00,3016
7/7/15 5:00,2892
7/7/15 4:00,2888
7/7/15 3:00,2955
7/7/15 2:00,3094
7/7/15 1:00,3292
7/7/15 0:00,3566
7/6/15 23:00,3895
7/6/15 22:00,4129
7/6/15 21:00,4219
7/6/15 20:00,4343
7/6/15 19:00,4468
7/6/15 18:00,4505
7/6/15 17:00,4423
7/6/15 16:00,4346
7/6/15 15:00,4233
7/6/15 14:00,4114
7/6/15 13:00,3943
7/6/15 12:00,3738
7/6/15 11:00,3570
7/6/15 10:00,3321
7/6/15 9:00,3108
7/6/15 8:00,2910
7/6/15 7:00,2681
7/6/15 6:00,2510
7/6/15 5:00,2396
7/6/15 4:00,2394
7/6/15 3:00,2442
7/6/15 2:00,2522
7/6/15 1:00,2697
7/6/15 0:00,2914
7/5/15 23:00,3149
7/5/15 22:00,3269
7/5/15 21:00,3285
7/5/15 20:00,3342
7/5/15 19:00,3388
7/5/15 18:00,3389
7/5/15 17:00,3323
7/5/15 16:00,3299
7/5/15 15:00,3237
7/5/15 14:00,3087
7/5/15 13:00,3033
7/5/15 12:00,2925
7/5/15 11:00,2742
7/5/15 10:00,2545
7/5/15 9:00,2359
7/5/15 8:00,2206
7/5/15 7:00,2189
7/5/15 6:00,2192
7/5/15 5:00,2202
7/5/15 4:00,2259
7/5/15 3:00,2309
7/5/15 2:00,2454
7/5/15 1:00,2619
7/5/15 0:00,2809
7/4/15 23:00,2925
7/4/15 22:00,3063
7/4/15 21:00,3149
7/4/15 20:00,3301
7/4/15 19:00,3461
7/4/15 18:00,3551
7/4/15 17:00,3524
7/4/15 16:00,3459
7/4/15 15:00,3376
7/4/15 14:00,3259
7/4/15 13:00,3147
7/4/15 12:00,2999
7/4/15 11:00,2815
7/4/15 10:00,2622
7/4/15 9:00,2389
7/4/15 8:00,2249
7/4/15 7:00,2202
7/4/15 6:00,2197
7/4/15 5:00,2197
7/4/15 4:00,2217
7/4/15 3:00,2303
7/4/15 2:00,2371
7/4/15 1:00,2521
7/4/15 0:00,2691
7/3/15 23:00,2870
7/3/15 22:00,2964
7/3/15 21:00,2954
7/3/15 20:00,3010
7/3/15 19:00,3094
7/3/15 18:00,3125
7/3/15 17:00,3166
7/3/15 16:00,3226
7/3/15 15:00,3221
7/3/15 14:00,3173
7/3/15 13:00,3124
7/3/15 12:00,3037
7/3/15 11:00,2958
7/3/15 10:00,2807
7/3/15 9:00,2643
7/3/15 8:00,2500
7/3/15 7:00,2431
7/3/15 6:00,2390
7/3/15 5:00,2358
7/3/15 4:00,2392
7/3/15 3:00,2458
7/3/15 2:00,2552
7/3/15 1:00,2739
7/3/15 0:00,2964
7/2/15 23:00,3208
7/2/15 22:00,3366
7/2/15 21:00,3376
7/2/15 20:00,3430
7/2/15 19:00,3557
7/2/15 18:00,3657
7/2/15 17:00,3673
7/2/15 16:00,3650
7/2/15 15:00,3597
7/2/15 14:00,3520
7/2/15 13:00,3451
7/2/15 12:00,3391
7/2/15 11:00,3361
7/2/15 10:00,3279
7/2/15 9:00,3158
7/2/15 8:00,3023
7/2/15 7:00,2825
7/2/15 6:00,2659
7/2/15 5:00,2554
7/2/15 4:00,2538
7/2/15 3:00,2582
7/2/15 2:00,2676
7/2/15 1:00,2859
7/2/15 0:00,3106
7/1/15 23:00,3348
7/1/15 22:00,3583
7/1/15 21:00,3610
7/1/15 20:00,3675
7/1/15 19:00,3804
7/1/15 18:00,3869
7/1/15 17:00,3883
7/1/15 16:00,3841
7/1/15 15:00,3778
7/1/15 14:00,3686
7/1/15 13:00,3557
7/1/15 12:00,3398
7/1/15 11:00,3288
7/1/15 10:00,3108
7/1/15 9:00,2962
7/1/15 8:00,2796
7/1/15 7:00,2617
7/1/15 6:00,2464
7/1/15 5:00,2350
7/1/15 4:00,2347
7/1/15 3:00,2399
7/1/15 2:00,2463
7/1/15 1:00,2630
7/1/15 0:00,2821
6/30/15 23:00,3030
6/30/15 22:00,3154
6/30/15 21:00,3154
6/30/15 20:00,3187
6/30/15 19:00,3260
6/30/15 18:00,3299
6/30/15 17:00,3324
6/30/15 16:00,3385
6/30/15 15:00,3555
6/30/15 14:00,3720
6/30/15 13:00,3658
6/30/15 12:00,3571
6/30/15 11:00,3452
6/30/15 10:00,3287
6/30/15 9:00,3127
6/30/15 8:00,2930
6/30/15 7:00,2747
6/30/15 6:00,2572
6/30/15 5:00,2460
6/30/15 4:00,2434
6/30/15 3:00,2485
6/30/15 2:00,2579
6/30/15 1:00,2737
6/30/15 0:00,2973
6/29/15 23:00,3272
6/29/15 22:00,3461
6/29/15 21:00,3467
6/29/15 20:00,3546
6/29/15 19:00,3594
6/29/15 18:00,3618
6/29/15 17:00,3592
6/29/15 16:00,3529
6/29/15 15:00,3409
6/29/15 14:00,3325
6/29/15 13:00,3258
6/29/15 12:00,3195
6/29/15 11:00,3161
6/29/15 10:00,3065
6/29/15 9:00,2975
6/29/15 8:00,2832
6/29/15 7:00,2705
6/29/15 6:00,2489
6/29/15 5:00,2339
6/29/15 4:00,2318
6/29/15 3:00,2393
6/29/15 2:00,2467
6/29/15 1:00,2571
6/29/15 0:00,2777
6/28/15 23:00,3017
6/28/15 22:00,3112
6/28/15 21:00,3084
6/28/15 20:00,3133
6/28/15 19:00,3202
6/28/15 18:00,3205
6/28/15 17:00,3116
6/28/15 16:00,3014
6/28/15 15:00,2917
6/28/15 14:00,2847
6/28/15 13:00,2769
6/28/15 12:00,2366
6/28/15 11:00,2596
6/28/15 10:00,2450
6/28/15 9:00,2279
6/28/15 8:00,2135
6/28/15 7:00,2044
6/28/15 6:00,2067
6/28/15 5:00,2052
6/28/15 4:00,2068
6/28/15 3:00,2112
6/28/15 2:00,2179
6/28/15 1:00,2305
6/28/15 0:00,2448
6/27/15 23:00,2616
6/27/15 22:00,2688
6/27/15 21:00,2672
6/27/15 20:00,2689
6/27/15 19:00,2714
6/27/15 18:00,2763
6/27/15 17:00,2783
6/27/15 16:00,2827
6/27/15 15:00,2861
6/27/15 14:00,2933
6/27/15 13:00,2965
6/27/15 12:00,2941
6/27/15 11:00,2931
6/27/15 10:00,2867
6/27/15 9:00,2754
6/27/15 8:00,2636
6/27/15 7:00,2536
6/27/15 6:00,2448
6/27/15 5:00,2405
6/27/15 4:00,2454
6/27/15 3:00,2521
6/27/15 2:00,2603
6/27/15 1:00,2724
6/27/15 0:00,2968
6/26/15 23:00,3204
6/26/15 22:00,3371
6/26/15 21:00,3407
6/26/15 20:00,3468
6/26/15 19:00,3594
6/26/15 18:00,3754
6/26/15 17:00,3874
6/26/15 16:00,4010
6/26/15 15:00,4100
6/26/15 14:00,4111
6/26/15 13:00,4010
6/26/15 12:00,3840
6/26/15 11:00,3735
6/26/15 10:00,3616
6/26/15 9:00,3466
6/26/15 8:00,3235
6/26/15 7:00,3085
6/26/15 6:00,2917
6/26/15 5:00,2820
6/26/15 4:00,2830
6/26/15 3:00,2886
6/26/15 2:00,3013
6/26/15 1:00,3188
6/26/15 0:00,3427
6/25/15 23:00,3741
6/25/15 22:00,3955
6/25/15 21:00,3977
6/25/15 20:00,4079
6/25/15 19:00,4204
6/25/15 18:00,4227
6/25/15 17:00,4151
6/25/15 16:00,3978
6/25/15 15:00,3782
6/25/15 14:00,3649
6/25/15 13:00,3549
6/25/15 12:00,3455
6/25/15 11:00,3399
6/25/15 10:00,3344
6/25/15 9:00,3264
6/25/15 8:00,3133
6/25/15 7:00,2938
6/25/15 6:00,2742
6/25/15 5:00,2635
6/25/15 4:00,2641
6/25/15 3:00,2716
6/25/15 2:00,2850
6/25/15 1:00,3063
6/25/15 0:00,3356
6/24/15 23:00,3719
6/24/15 22:00,3948
6/24/15 21:00,4016
6/24/15 20:00,4192
6/24/15 19:00,4308
6/24/15 18:00,4318
6/24/15 17:00,4299
6/24/15 16:00,4317
6/24/15 15:00,4231
6/24/15 14:00,4092
6/24/15 13:00,3960
6/24/15 12:00,3786
6/24/15 11:00,3672
6/24/15 10:00,3437
6/24/15 9:00,3212
6/24/15 8:00,3072
6/24/15 7:00,2867
6/24/15 6:00,2695
6/24/15 5:00,2583
6/24/15 4:00,2601
6/24/15 3:00,2710
6/24/15 2:00,2866
6/24/15 1:00,3118
6/24/15 0:00,3458
6/23/15 23:00,3810
6/23/15 22:00,4101
6/23/15 21:00,4264
6/23/15 20:00,4507
6/23/15 19:00,4665
6/23/15 18:00,4762
6/23/15 17:00,4828
6/23/15 16:00,4823
6/23/15 15:00,4789
6/23/15 14:00,4702
6/23/15 13:00,4578
6/23/15 12:00,4412
6/23/15 11:00,4251
6/23/15 10:00,4060
6/23/15 9:00,3882
6/23/15 8:00,3715
6/23/15 7:00,3554
6/23/15 6:00,3369
6/23/15 5:00,3233
6/23/15 4:00,3221
6/23/15 3:00,3308
6/23/15 2:00,3441
6/23/15 1:00,3642
6/23/15 0:00,3906
6/22/15 23:00,4222
6/22/15 22:00,4447
6/22/15 21:00,4511
6/22/15 20:00,4631
6/22/15 19:00,4690
6/22/15 18:00,4768
6/22/15 17:00,4819
6/22/15 16:00,4844
6/22/15 15:00,4809
6/22/15 14:00,4657
6/22/15 13:00,4484
6/22/15 12:00,4273
6/22/15 11:00,4040
6/22/15 10:00,3762
6/22/15 9:00,3511
6/22/15 8:00,3278
6/22/15 7:00,3011
6/22/15 6:00,2820
6/22/15 5:00,2708
6/22/15 4:00,2742
6/22/15 3:00,2801
6/22/15 2:00,2934
6/22/15 1:00,3128
6/22/15 0:00,3398
6/21/15 23:00,3667
6/21/15 22:00,3818
6/21/15 21:00,3861
6/21/15 20:00,3959
6/21/15 19:00,4106
6/21/15 18:00,4140
6/21/15 17:00,4104
6/21/15 16:00,4077
6/21/15 15:00,4029
6/21/15 14:00,3921
6/21/15 13:00,3793
6/21/15 12:00,3635
6/21/15 11:00,3408
6/21/15 10:00,3119
6/21/15 9:00,2813
6/21/15 8:00,2574
6/21/15 7:00,2446
6/21/15 6:00,2484
6/21/15 5:00,2500
6/21/15 4:00,2525
6/21/15 3:00,2614
6/21/15 2:00,2721
6/21/15 1:00,2917
6/21/15 0:00,3159
6/20/15 23:00,3376
6/20/15 22:00,3488
6/20/15 21:00,3512
6/20/15 20:00,3546
6/20/15 19:00,3526
6/20/15 18:00,3501
6/20/15 17:00,3419
6/20/15 16:00,3355
6/20/15 15:00,3278
6/20/15 14:00,3277
6/20/15 13:00,3299
6/20/15 12:00,3275
6/20/15 11:00,3177
6/20/15 10:00,3019
6/20/15 9:00,2873
6/20/15 8:00,2728
6/20/15 7:00,2628
6/20/15 6:00,2566
6/20/15 5:00,2526
6/20/15 4:00,2549
6/20/15 3:00,2596
6/20/15 2:00,2721
6/20/15 1:00,2907
6/20/15 0:00,3108
6/19/15 23:00,3352
6/19/15 22:00,3500
6/19/15 21:00,3491
6/19/15 20:00,3528
6/19/15 19:00,3628
6/19/15 18:00,3730
6/19/15 17:00,3740
6/19/15 16:00,3681
6/19/15 15:00,3605
6/19/15 14:00,3527
6/19/15 13:00,3574
6/19/15 12:00,3578
6/19/15 11:00,3577
6/19/15 10:00,3489
6/19/15 9:00,3339
6/19/15 8:00,3200
6/19/15 7:00,2981
6/19/15 6:00,2815
6/19/15 5:00,2679
6/19/15 4:00,2661
6/19/15 3:00,2757
6/19/15 2:00,2893
6/19/15 1:00,3034
6/19/15 0:00,3283
6/18/15 23:00,3581
6/18/15 22:00,3812
6/18/15 21:00,3920
6/18/15 20:00,4021
6/18/15 19:00,4176
6/18/15 18:00,4409
6/18/15 17:00,4733
6/18/15 16:00,4807
6/18/15 15:00,4745
6/18/15 14:00,4626
6/18/15 13:00,4466
6/18/15 12:00,4273
6/18/15 11:00,4056
6/18/15 10:00,3788
6/18/15 9:00,3562
6/18/15 8:00,3310
6/18/15 7:00,3056
6/18/15 6:00,2862
6/18/15 5:00,2754
6/18/15 4:00,2730
6/18/15 3:00,2798
6/18/15 2:00,2908
6/18/15 1:00,3088
6/18/15 0:00,3344
6/17/15 23:00,3634
6/17/15 22:00,3834
6/17/15 21:00,3865
6/17/15 20:00,3944
6/17/15 19:00,4059
6/17/15 18:00,4162
6/17/15 17:00,4283
6/17/15 16:00,4207
6/17/15 15:00,4185
6/17/15 14:00,4085
6/17/15 13:00,3927
6/17/15 12:00,3843
6/17/15 11:00,3742
6/17/15 10:00,3602
6/17/15 9:00,3530
6/17/15 8:00,3418
6/17/15 7:00,3230
6/17/15 6:00,3004
6/17/15 5:00,2881
6/17/15 4:00,2864
6/17/15 3:00,2945
6/17/15 2:00,3064
6/17/15 1:00,3260
6/17/15 0:00,3540
6/16/15 23:00,3865
6/16/15 22:00,4063
6/16/15 21:00,4114
6/16/15 20:00,4234
6/16/15 19:00,4334
6/16/15 18:00,4405
6/16/15 17:00,4514
6/16/15 16:00,4548
6/16/15 15:00,4437
6/16/15 14:00,4405
6/16/15 13:00,4327
6/16/15 12:00,4220
6/16/15 11:00,4048
6/16/15 10:00,3869
6/16/15 9:00,3690
6/16/15 8:00,3497
6/16/15 7:00,3332
6/16/15 6:00,3156
6/16/15 5:00,3062
6/16/15 4:00,3131
6/16/15 3:00,3216
6/16/15 2:00,3354
6/16/15 1:00,3582
6/16/15 0:00,3902
6/15/15 23:00,4247
6/15/15 22:00,4528
6/15/15 21:00,4605
6/15/15 20:00,4740
6/15/15 19:00,4820
6/15/15 18:00,4885
6/15/15 17:00,4843
6/15/15 16:00,4781
6/15/15 15:00,4646
6/15/15 14:00,4647
6/15/15 13:00,4635
6/15/15 12:00,4482
6/15/15 11:00,4322
6/15/15 10:00,4068
6/15/15 9:00,3813
6/15/15 8:00,3578
6/15/15 7:00,3341
6/15/15 6:00,3168
6/15/15 5:00,3070
6/15/15 4:00,3061
6/15/15 3:00,3151
6/15/15 2:00,3287
6/15/15 1:00,3460
6/15/15 0:00,3743
6/14/15 23:00,4039
6/14/15 22:00,4225
6/14/15 21:00,4277
6/14/15 20:00,4391
6/14/15 19:00,4492
6/14/15 18:00,4544
6/14/15 17:00,4487
6/14/15 16:00,4433
6/14/15 15:00,4376
6/14/15 14:00,4314
6/14/15 13:00,4177
6/14/15 12:00,4013
6/14/15 11:00,3762
6/14/15 10:00,3476
6/14/15 9:00,3267
6/14/15 8:00,2984
6/14/15 7:00,2828
6/14/15 6:00,2861
6/14/15 5:00,2907
6/14/15 4:00,2974
6/14/15 3:00,3086
6/14/15 2:00,3247
6/14/15 1:00,3431
6/14/15 0:00,3690
6/13/15 23:00,3923
6/13/15 22:00,4108
6/13/15 21:00,4207
6/13/15 20:00,4360
6/13/15 19:00,4473
6/13/15 18:00,4496
6/13/15 17:00,4494
6/13/15 16:00,4421
6/13/15 15:00,4343
6/13/15 14:00,4249
6/13/15 13:00,4147
6/13/15 12:00,4001
6/13/15 11:00,3786
6/13/15 10:00,3474
6/13/15 9:00,3180
6/13/15 8:00,2897
6/13/15 7:00,2767
6/13/15 6:00,2728
6/13/15 5:00,2694
6/13/15 4:00,2741
6/13/15 3:00,2807
6/13/15 2:00,2954
6/13/15 1:00,3167
6/13/15 0:00,3438
6/12/15 23:00,3782
6/12/15 22:00,4019
6/12/15 21:00,4035
6/12/15 20:00,4136
6/12/15 19:00,4288
6/12/15 18:00,4423
6/12/15 17:00,4523
6/12/15 16:00,4796
6/12/15 15:00,4804
6/12/15 14:00,4758
6/12/15 13:00,4687
6/12/15 12:00,4552
6/12/15 11:00,4350
6/12/15 10:00,4086
6/12/15 9:00,3768
6/12/15 8:00,3463
6/12/15 7:00,3205
6/12/15 6:00,3032
6/12/15 5:00,2925
6/12/15 4:00,2953
6/12/15 3:00,3058
6/12/15 2:00,3236
6/12/15 1:00,3463
6/12/15 0:00,3772
6/11/15 23:00,4110
6/11/15 22:00,4362
6/11/15 21:00,4416
6/11/15 20:00,4579
6/11/15 19:00,4736
6/11/15 18:00,4799
6/11/15 17:00,4829
6/11/15 16:00,4785
6/11/15 15:00,4754
6/11/15 14:00,4632
6/11/15 13:00,4500
6/11/15 12:00,4310
6/11/15 11:00,4064
6/11/15 10:00,3772
6/11/15 9:00,3447
6/11/15 8:00,3233
6/11/15 7:00,3016
6/11/15 6:00,2832
6/11/15 5:00,2743
6/11/15 4:00,2770
6/11/15 3:00,2880
6/11/15 2:00,3043
6/11/15 1:00,3278
6/11/15 0:00,3588
6/10/15 23:00,3984
6/10/15 22:00,4221
6/10/15 21:00,4290
6/10/15 20:00,4448
6/10/15 19:00,4567
6/10/15 18:00,4627
6/10/15 17:00,4574
6/10/15 16:00,4475
6/10/15 15:00,4341
6/10/15 14:00,4204
6/10/15 13:00,4022
6/10/15 12:00,3824
6/10/15 11:00,3633
6/10/15 10:00,3393
6/10/15 9:00,3162
6/10/15 8:00,2925
6/10/15 7:00,2691
6/10/15 6:00,2526
6/10/15 5:00,2397
6/10/15 4:00,2388
6/10/15 3:00,2447
6/10/15 2:00,2562
6/10/15 1:00,2744
6/10/15 0:00,3004
6/9/15 23:00,3320
6/9/15 22:00,3565
6/9/15 21:00,3584
6/9/15 20:00,3680
6/9/15 19:00,3800
6/9/15 18:00,3898
6/9/15 17:00,3906
6/9/15 16:00,3852
